Lat Long,Emotion
"-33.76,151.11",1
"-33.87,151.09",1
"43.66,10.52",1
"43.81,11.18",1
"43.82,11.19",1
"-98.25,19.04",1
"-27.66,153.16",1
"-34,151.11",1
"153.39,-27.92",1
"153.06,-27.45",1
"54.78,9.42",1
"43.88,11.1",1
"43.96,10.79",1
"43.97,10.8",1
"46.9,7.23",1
"-27.67,153.07",1
"40.65,-74.01",1
"-26.71,153.05",1
"53.57,10.03",1
"37.56,-122.39",1
"53.64,9.78",1
"53.65,9.79",1
"45.66,8.79",1
"-37.77,144.93",1
"40.34,18.18",1
"36.5,-121.93",1
"45.62,-61.99",1
"53.63,9.78",1
"34.26,-119.23",1
"51.07,13.73",1
"-32.09,115.78",1
"-31.87,115.96",1
"52.13,11.62",1
"44.61,8.94",1
"-31.94,115.93",1
"47.56,10.23",1
"44.03,-79.47",1
"19.04,-98.2",1
"46.01,8.85",1
"45.95,-65.25",1
"43.31,11.91",1
"-27.17,152.93",1
"-37.89,145.09",1
"44.66,10.91",1
"-37.9,145.09",1
"-37.94,145.09",1
"-35.2,149.16",1
"-35.19,149.1",1
"48.08,7.94",1
"-27.44,153.07",1
"47.02,15.43",1
"-27.66,153.03",1
"45.57,9.02",1
"151.22,-33.75",1
"-37.77,145",1
"-37.81,144.99",1
"-27.51,153.2",1
"51.29,-114.02",1
"51.29,-114",1
"51.3,-114",1
"45.43,12.32",1
"45.47,12.2",1
"-38.34,142.29",1
"-37.85,144.97",1
"43.58,-79.63",1
"48.39,9.97",1
"43.39,-80.35",1
"151.21,-33.87",1
"42.4,-82.16",1
"49.01,12.09",1
"151.17,-33.87",1
"45.47,11.7",1
"59.25,17.84",1
"59.36,17.98",1
"-27.35,152.96",1
"-27.16,152.82",1
"-33.92,151.25",1
"153.01,-27.31",1
"40.83,14.34",1
"45.56,10.23",1
"45.6,10.45",1
"-27.31,152.99",1
"54.68,25.41",1
"39.28,-76.8",1
"46.68,7.85",1
"40.16,-75.09",1
"40.17,-75.1",1
"36.98,-86.44",1
"45.58,-73.61",1
"-27.28,152.91",1
"-27.28,152.92",1
"49.69,11.03",1
"-28.05,153.4",1
"-33.62,150.28",1
"59.18,17.82",1
"32.81,-97.26",1
"32.81,-97.27",1
"55.14,-118.82",1
"-33.62,150.27",1
"2.19,102.23",1
"2.98,101.53",1
"2.99,101.52",1
"3,101.53",1
"3.09,101.64",1
"50.15,8.3",1
"50.16,8.31",1
"50.16,8.3",1
"-35.33,149.08",1
"49.47,8.44",1
"49.86,8.34",1
"49.99,8.27",1
"-35.42,149.06",1
"-31.89,115.97",1
"32.03,34.76",1
"50.49,-104.64",1
"31.84,34.98",1
"51.51,-0.16",1
"31.75,35.18",1
"40.84,19.63",1
"41.3,19.81",1
"49.99,8.42",1
"61.43,23.74",1
"60.19,5.44",1
"51.3,6.99",1
"45.48,-73.6",1
"11.92,-85.95",1
"51.63,-0.04",1
"57.72,12.03",1
"57.72,12.02",1
"59.4,17.94",1
"45.48,9.25",1
"43.64,-79.52",1
"37.69,-79.48",1
"37.77,-79.44",1
"39.68,-104.82",1
"41.46,-81.91",1
"46.51,9.86",1
"45.48,8.81",1
"45.49,8.79",1
"59.38,24.67",1
"45.5,8.82",1
"59.35,17.97",1
"40.79,17.12",1
"59.32,14.1",1
"43.94,10.64",1
"53.59,10.03",1
"45.38,-75.75",1
"59.24,18.08",1
"49.11,-122.74",1
"59.11,15.19",1
"44.11,9.86",1
"43.58,-80.56",1
"59.11,15.15",1
"45.98,8.74",1
"58.38,26.74",1
"58.37,26.72",1
"56.01,-3.8",1
"55.62,12.37",1
"48,13.71",1
"41.46,-81.93",1
"54.9,23.89",1
"54.89,23.88",1
"54.79,25.43",1
"54.71,25.24",1
"54.69,25.29",1
"53.52,-7.34",1
"51.11,-0.16",1
"43.88,-79.39",1
"53.03,18.83",1
"52.73,-7.39",1
"45.55,9.21",1
"52.73,-7.4",1
"46.08,8.91",1
"-27.45,151.94",1
"52.7,-7.4",1
"-33.03,-71.57",1
"-27.37,152.88",1
"52.66,-7.26",1
"39.46,-0.39",1
"52.66,-2.01",1
"44.84,7.71",1
"40.55,0.53",1
"40.63,0.54",1
"41.05,0.98",1
"41.35,2.15",1
"52.5,13.31",1
"-37.92,145.12",1
"-37.92,145.11",1
"51.96,4.55",1
"45.52,-73.62",1
"52.47,13.36",1
"37.55,-121.97",1
"37.55,-121.98",1
"37.57,-121.88",1
"51.92,4.48",1
"37.59,-122.02",1
"37.59,-122.05",1
"37.6,-122.02",1
"37.6,-122.06",1
"37.62,-122.08",1
"51.91,4.48",1
"37.78,-122.29",1
"51.54,-0.08",1
"51.53,-0.1",1
"45.61,-73.71",1
"47.32,8.37",1
"47.55,8.15",1
"47.56,8.13",1
"42.4,-82.18",1
"49.14,-122.33",1
"49.86,-111.39",1
"49.87,-111.39",1
"51.53,0.12",1
"44.52,10.85",1
"9.93,-84.14",1
"44.49,11.35",1
"44.49,11.36",1
"51.5,-0.08",1
"44.6,11.24",1
"-31.5,152.74",1
"-31.5,152.78",1
"51.46,-0.11",1
"-31.47,152.92",1
"-31.45,152.83",1
"42.62,-73.86",1
"42.7,-73.82",1
"-42.8,147.25",1
"41.87,-87.63",1
"-27.63,153.18",1
"43.05,-89.34",1
"44.4,8.97",1
"51.45,-0.13",1
"33.38,-111.61",1
"33.43,-111.67",1
"36.9,-111.47",1
"49.82,9.96",1
"-37.98,145.08",1
"-37.83,145.02",1
"-36.97,174.84",1
"49.76,9.93",1
"48.12,11.64",1
"33.87,-84.5",1
"33.88,-84.5",1
"44.69,-63.48",1
"47.73,-122.32",1
"42.99,-81.17",1
"44.3,-79.54",1
"43.73,-80.94",1
"43.82,-80.84",1
"43.7,-79.5",1
"45.1,-76.1",1
"-33.93,151.09",1
"46.23,-63.13",1
"53.88,-119.11",1
"44.83,-92.92",1
"-27.89,153.4",1
"43.87,-78.93",1
"46.1,-64.73",1
"47.08,15.44",1
"45.95,6.04",1
"48.44,-123.4",1
"45.91,10.87",1
"45.76,8.8",1
"36.81,-119.75",1
"36.84,-119.78",1
"45.47,-73.62",1
"42.95,-85.65",1
"45.7,8.77",1
"45.67,8.95",1
"43.77,-79.3",1
"45.42,-63.27",1
"40.6,-73.76",1
"45.61,8.86",1
"49.85,-97.28",1
"45.54,9.13",1
"42.36,-71.25",1
"45.54,9.47",1
"46.78,-71.29",1
"43.67,-79.31",1
"-8.04,-34.89",1
"45.5,9.13",1
"53.33,-6.27",1
"45.54,-73.79",1
"38.75,-77.13",1
"49.93,-97.1",1
"50.65,-102.08",1
"43.93,-79.47",1
"34.09,-117.82",1
"53.07,18.82",1
"45.48,9.21",1
"45.42,-75.63",1
"53.81,-1.64",1
"51.08,-115.33",1
"49.12,-122.86",1
"42.93,-81.26",1
"45.58,-122.75",1
"45.46,9.2",1
"45.41,-73.63",1
"45.44,9.12",1
"43.04,-80.88",1
"45.47,-73.87",1
"45.41,9.16",1
"44.49,-77.47",1
"-29.31,-51.5",1
"45.52,-73.75",1
"43.48,-80.47",1
"44.82,-63.71",1
"46.1,-64.95",1
"53.57,-113.42",1
"45.37,11.82",1
"42.29,-71.13",1
"45.15,10",1
"49.82,-97.09",1
"43.65,-79.34",1
"45.3,-75.89",1
"49.32,-123.15",1
"35.78,-78.66",1
"45.45,-73.66",1
"45.12,-93.4",1
"-27.07,152.96",1
"-27.04,152.92",1
"49.96,-110.56",1
"48.53,-71.64",1
"-99.05,19.37",1
"42.1,-72.55",1
"44.97,-93.15",1
"45.64,-73.02",1
"46.07,-64.72",1
"49.13,-122.84",1
"44.83,11.64",1
"-37.85,145.04",1
"52.24,-113.78",1
"49.25,-123.1",1
"44.8,10.32",1
"22.28,114.14",1
"44.63,10.94",1
"38.61,-121.38",1
"41.93,-87.64",1
"44.55,10.94",1
"44.45,11.92",1
"44.42,8.84",1
"-33.75,151.23",1
"44.41,26.18",1
"44.24,-88.42",1
"53.54,-113.59",1
"50.28,-119.27",1
"44.15,9.96",1
"43.91,12.89",1
"43.76,13.14",1
"-27.69,153",1
"-27.66,153.15",1
"-27.58,153.06",1
"45.44,-73.3",1
"43.6,-112.02",1
"52.38,-112.88",1
"52.38,-113.01",1
"50.47,-104.64",1
"43.01,-79.26",1
"49.12,-122.69",1
"43.5,-112.13",1
"38.57,-121.49",1
"37.67,-121.87",1
"43.22,76.96",1
"45.35,-75.76",1
"42.42,14.27",1
"-27.93,153.37",1
"-27.91,153.34",1
"-27.9,153.4",1
"-43.57,172.62",1
"42.24,2.3",1
"-21.28,149.29",1
"-21.1,149.12",1
"47.5,19.02",1
"42.23,-83.6",1
"42.23,-83.67",1
"50,-110.68",1
"53.24,-113.68",1
"50.12,-5.46",1
"44.4,-79.64",1
"54.41,-124.22",1
"54.43,-124.25",1
"-38.44,145.83",1
"-37.87,145.28",1
"-37.86,145.26",1
"42.18,2.46",1
"53.7,-114.04",1
"43.65,-79.39",1
"24.2,55.67",1
"-33.84,151.14",1
"42.04,-88.04",1
"41.91,12.53",1
"41.9,12.51",1
"-12.38,130.89",1
"45.01,14.49",1
"47.53,18.98",1
"50.84,4.34",1
"50.84,4.35",1
"43.77,-79.67",1
"47.48,19.07",1
"-34.51,139.05",1
"-37,144.09",1
"41.9,12.57",1
"41.9,12.59",1
"-27.38,152.82",1
"43.96,-79.03",1
"53.59,-113.52",1
"51.55,4.55",1
"41.89,12.51",1
"-33.78,151.17",1
"41.87,12.67",1
"49.78,-124.38",1
"8.05,98.35",1
"45.52,-73.55",1
"41.85,12.44",1
"51.11,4.29",1
"41.84,12.43",1
"41.76,12.23",1
"51.21,4.39",1
"33.13,-96.78",1
"33.16,-96.82",1
"33.71,-78.91",1
"33.73,-78.82",1
"56.24,-120.83",1
"41.65,12.49",1
"41.61,-83.62",1
"55.85,-4.24",1
"-26.49,153.06",1
"45.47,9.21",1
"-35.33,149.06",1
"-35.19,149.15",1
"43.03,106.85",1
"43.04,106.81",1
"41.54,-83.61",1
"52.09,-106.55",1
"51.55,-0.17",1
"41.49,12.7",1
"41.39,-74.32",1
"41.25,15.9",1
"1.28,103.83",1
"1.33,103.96",1
"41.1,16.88",1
"-34.96,138.56",1
"-33.94,147.23",1
"-31.92,116.06",1
"41.1,16.87",1
"50.12,8.7",1
"41.05,14.28",1
"40.99,14.41",1
"51.98,5.08",1
"40.98,14.23",1
"52.08,5.04",1
"46.22,-73.52",1
"40.64,15.79",1
"46.93,7.47",1
"46.93,7.46",1
"40.63,15.78",1
"47.13,7.24",1
"40.52,-79.96",1
"51.7,6.65",1
"40.46,17.25",1
"-26.9,152.94",1
"-23.54,-46.75",1
"41.98,12.62",1
"-37.87,145.02",1
"-37.86,145.02",1
"49.06,-122.8",1
"40.43,-3.62",1
"50.92,6.96",1
"51.44,7.17",1
"51.47,7.21",1
"40.4,-3.65",1
"37.51,-121.92",1
"37.51,-121.93",1
"37.52,-121.93",1
"40.3,-79.89",1
"40.71,-73.95",1
"44.41,11.9",1
"44.42,11.89",1
"41.3,-80.88",1
"47.07,-122.97",1
"39.09,-94.57",1
"43.83,11.2",1
"44.74,-63.64",1
"-23.56,-46.63",1
"-23.49,-46.56",1
"49.2,-123.04",1
"38.98,-79.23",1
"44.95,-93.27",1
"38.94,-92.35",1
"54.97,-1.62",1
"49.83,-119.39",1
"49.84,-119.4",1
"49.86,-119.44",1
"49.86,-119.47",1
"49.86,-119.48",1
"34.44,-97.13",1
"38.66,-92.22",1
"38.39,16.09",1
"38.12,13.31",1
"44.53,-87.92",1
"45.41,-75.68",1
"38.04,46.34",1
"-6.19,106.76",1
"-6.18,106.76",1
"38.03,23.79",1
"37.97,23.77",1
"35.48,-97.49",1
"35.51,-97.53",1
"37.94,23.7",1
"49,12.06",1
"37.76,-122.44",1
"37.56,-77.46",1
"44.4,-76.59",1
"44.94,-75.06",1
"45.85,-72.53",1
"45.88,-72.52",1
"45.89,-72.5",1
"37.54,-77.47",1
"32.87,-97.23",1
"37.75,-122.43",1
"37.86,-122.26",1
"37.87,-122.26",1
"38.46,-77.45",1
"37.48,14.06",1
"53.56,-113.5",1
"53.59,-113.4",1
"37.37,-81.07",1
"36.33,-95.78",1
"36.15,-115.31",1
"52.36,-7.71",1
"36.11,-115.07",1
"-27.53,152.87",1
"36.06,-115.03",1
"57.63,18.3",1
"-37.97,145.06",1
"-37.89,145.04",1
"35.99,-75.64",1
"33.42,-111.89",1
"35.85,-78.52",1
"11.99,-61.75",1
"49.84,-100.78",1
"53.53,-113.61",1
"-27.32,152.77",1
"-38.35,144.27",1
"42.99,-81.23",1
"47.09,4.36",1
"49.01,2.55",1
"49.28,-122.92",1
"39.39,-76.61",1
"49.05,-122.44",1
"42.81,-84.58",1
"45.37,-84.94",1
"43.58,-79.64",1
"35.84,50.97",1
"40.69,-89.6",1
"-38.08,145.28",1
"35.81,51.43",1
"40.74,-111.88",1
"35.78,-78.49",1
"10.75,122.52",1
"35.69,-78.72",1
"45.53,-122.65",1
"45.55,-122.64",1
"45.57,-122.63",1
"34.86,-82.22",1
"34.68,135.5",1
"34.15,-118.25",1
"49.03,-122.69",1
"49.09,-122.61",1
"40.78,-72.97",1
"34.12,-117.27",1
"28.46,-81.47",1
"-27.53,153.11",1
"-37.62,144.99",1
"48.71,44.53",1
"34.12,-117.26",1
"36.05,-90.47",1
"43.76,-79.38",1
"-26.74,153.11",1
"34.11,-117.48",1
"50.78,12.13",1
"42.96,-85.64",1
"34.1,-117.57",1
"33.96,-117.39",1
"38.43,-122.71",1
"33.95,-117.38",1
"38.86,117.44",1
"38.87,117.43",1
"33.94,-117.39",1
"33.94,-117.38",1
"-26.71,152.81",1
"33.86,-118.09",1
"-28.21,152.02",1
"-27.66,152.73",1
"33.62,-112.42",1
"34.05,-118.46",1
"33.45,-111.68",1
"38.14,15.65",1
"50,8.27",1
"-27.06,152.95",1
"32.88,-97.03",1
"32.73,-117.14",1
"41.17,14.2",1
"55.95,-3.22",1
"22.3,70.8",1
"54.67,23.65",1
"54.76,23.76",1
"54.9,23.91",1
"55.71,24.37",1
"32.71,-117.15",1
"55.74,24.36",1
"25.78,-80.12",1
"32.11,34.82",1
"35.95,-83.93",1
"36,-84.02",1
"30.53,-97.71",1
"50.88,8.03",1
"50.96,7.97",1
"50.97,7.97",1
"50.1,8.52",1
"46.01,14.51",1
"30.3,-97.74",1
"30.25,-97.75",1
"29.69,-95.77",1
"43.53,-80.22",1
"45.51,9.17",1
"29.27,-94.81",1
"23.37,76.72",1
"32.71,-97.06",1
"32.78,-96.76",1
"30.35,-97.42",1
"30.46,-97.79",1
"47.66,10.34",1
"23.1,72.53",1
"23.06,72.67",1
"50.87,12.06",1
"23.04,72.53",1
"23.02,72.54",1
"50.94,8.05",1
"50.94,8.06",1
"48.18,14.01",1
"23.01,72.54",1
"48.35,10.87",1
"40.67,-73.96",1
"50.1,8.75",1
"50.8,8.77",1
"51.1,9.1",1
"49.86,6.08",1
"51.67,14.53",1
"45.54,11.57",1
"45.64,12.55",1
"51.91,8.39",1
"48.34,8.39",1
"52.1,11.61",1
"23.01,72.57",1
"49.36,7.08",1
"22.99,72.63",1
"22.72,75.89",1
"22.71,71.63",1
"-27.1,152.98",1
"51.42,6.86",1
"49.36,7.25",1
"52.29,4.68",1
"-27.54,151.92",1
"-27.38,152.95",1
"47.55,7.79",1
"43.74,-79.82",1
"51.17,14.16",1
"22.31,73.25",1
"47.85,-122.22",1
"22.31,73.18",1
"52.51,13.49",1
"22.28,73.36",1
"52.4,13.25",1
"-27.42,152.88",1
"49.18,9.12",1
"22.27,70.78",1
"36.85,-2.45",1
"40.71,-111.54",1
"22.24,70.9",1
"48.38,10.02",1
"48.43,9.97",1
"-26.41,153.1",1
"21.39,-157.92",1
"32.4,-111",1
"37.01,-76.42",1
"40.42,49.83",1
"21.38,-157.94",1
"50.81,8.78",1
"49.92,8.41",1
"47.82,13.03",1
"53.28,9.7",1
"21.19,72.82",1
"49.14,-122.89",1
"48.65,9.45",1
"47.26,11.34",1
"50.09,8.76",1
"50.64,6.26",1
"51.05,-114.22",1
"52.57,13.36",1
"52.06,7",1
"61.91,6.72",1
"62.35,6.26",1
"53.28,-6.24",1
"53.29,-6.24",1
"53.33,-6.26",1
"53.38,-6.25",1
"21.18,72.82",1
"53.39,-6.25",1
"21.12,72.72",1
"48.6,-93.41",1
"-34.32,150.91",1
"48.72,9.3",1
"50.7,7.17",1
"51.02,13.82",1
"50.33,8.75",1
"12.93,77.69",1
"53.79,-78.9",1
"52.02,8.4",1
"51.32,9.31",1
"49.03,8.39",1
"3.11,101.66",1
"3.08,101.43",1
"0.33,32.58",1
"46.03,8.93",1
"-23.38,150.51",1
"47.95,9.38",1
"51.46,11.96",1
"49.9,8.57",1
"-23.51,148.15",1
"50.94,10.71",1
"49.23,6.97",1
"-26.24,152.66",1
"-26.57,148.79",1
"-38.04,145.37",1
"54.74,25.2",1
"-26.59,152.96",1
"-26.88,152.09",1
"49.93,11.57",1
"49.93,11.58",1
"54.51,18.52",1
"44.53,10.88",1
"49.29,6.9",1
"45.37,-73.93",1
"45.37,-73.92",1
"45.38,-73.93",1
"45.51,-73.53",1
"-27.07,152.93",1
"36.69,52.62",1
"48.78,13.06",1
"52.48,13.29",1
"-27.24,153.02",1
"47.1,17.16",1
"47.37,16.51",1
"47.38,16.54",1
"-27.29,152.96",1
"45.44,7.85",1
"45.46,7.87",1
"-27.32,153.01",1
"-27.34,153.03",1
"-19.27,146.77",1
"49.47,6.89",1
"49.48,6.89",1
"46.75,7.62",1
"-27.52,153",1
"-26.45,153.09",1
"45.7,9.1",1
"45.71,8.96",1
"49.16,-122.78",1
"-27.54,153.09",1
"-27.56,153.03",1
"-34.59,-58.44",1
"37.4,-120.84",1
"51.43,7.33",1
"-27.64,153.16",1
"49.91,-97.07",1
"52.19,9.16",1
"-37.78,145.64",1
"-27.94,153.35",1
"-32.01,115.75",1
"-32.25,115.81",1
"48.25,12.59",1
"-33.39,151.34",1
"18.03,-76.81",1
"43.65,-70.26",1
"-33.87,150.97",1
"-6.17,106.78",1
"-6.16,106.66",1
"-6.1,106.78",1
"43.55,7",1
"43.58,7.12",1
"-33.9,151.14",1
"44.95,-116.05",1
"-33.42,149.11",1
"-33.87,151.11",1
"-27.95,153.35",1
"48.77,11.37",1
"-33.94,115.07",1
"50.93,6.99",1
"-33.95,115.05",1
"59.83,13.15",1
"59.83,13.14",1
"-33.95,115.06",1
"59.94,13.24",1
"44.43,8.84",1
"-28.02,153.38",1
"53.06,8.79",1
"62.92,17.78",1
"52.35,4.9",1
"-33.97,115.04",1
"47.77,12.79",1
"33.93,35.62",1
"-33.97,115.76",1
"49.53,5.88",1
"47.47,7.6",1
"29.41,-98.71",1
"-34.01,151.07",1
"19.03,72.86",1
"51.55,4.52",1
"45.39,11.58",1
"45.4,11.58",1
"51.49,-0.22",1
"-34.31,115.15",1
"47.38,8.52",1
"-34.7,138.66",1
"-34.82,138.65",1
"38.91,-92.31",1
"38.91,-92.32",1
"43.38,-80.96",1
"43.95,-75.91",1
"43.96,-75.91",1
"-34.85,138.58",1
"38.71,-90.45",1
"32.95,-97",1
"33.75,-84.36",1
"-41.13,145.96",1
"-34.99,117.91",1
"-17.52,146.03",1
"48.11,11.58",1
"47.99,7.8",1
"-35.22,149.06",1
"48.89,8.68",1
"50.79,8.76",1
"-35.29,149.11",1
"51.09,-114.03",1
"49.48,8.21",1
"33.09,-96.82",1
"31.76,35.16",1
"42.11,-87.91",1
"35.33,-119.06",1
"35.94,-84.31",1
"41.93,-87.68",1
"30.22,-97.77",1
"41.87,-87.62",1
"29.99,-95.57",1
"47.04,-122.82",1
"30.02,-90.26",1
"30.04,-90.62",1
"41.02,-80.77",1
"34.33,-86.76",1
"40.76,-73.97",1
"12.95,77.7",1
"40.27,-74.78",1
"-35.3,149.19",1
"43.86,-78.86",1
"42.37,-71.12",1
"42.38,-71.14",1
"41.24,-73.92",1
"59.97,30.28",1
"-8.68,115.21",1
"28.71,-81.55",1
"47.55,-122.04",1
"49.4,8.68",1
"41.72,-88.03",1
"42.05,-91.65",1
"40,-83.02",1
"40.73,-73.55",1
"21.29,-157.84",1
"40.76,-74.07",1
"41.72,-70.42",1
"38.91,-78.52",1
"-37.76,144.9",1
"33.7,-117.79",1
"34.01,-118.28",1
"42.56,-87.87",1
"25.69,-80.36",1
"34.15,-118.64",1
"42.29,-71.15",1
"40.75,-73.96",1
"35.01,-80.79",1
"-37.82,145.12",1
"36.32,-80.47",1
"47.76,-122.26",1
"29.77,-95.79",1
"33.9,-118.38",1
"43.01,-73.86",1
"49.33,7.09",1
"44.03,-123.07",1
"43.95,-86.37",1
"39.34,-76.62",1
"52.48,13.42",1
"30.22,-97.72",1
"38.68,-90.47",1
"39,-76.44",1
"34.21,-118.65",1
"33.22,-97.1",1
"34.16,-118.46",1
"40.76,-111.88",1
"28.37,-81.5",1
"40.84,-73.9",1
"28.45,-81.49",1
"40.73,-73.97",1
"34.08,-84.3",1
"45.44,-122.75",1
"37.89,-122.51",1
"43.1,-89.34",1
"40.5,-88.98",1
"51.01,6.9",1
"-37.98,145.05",1
"30.23,-97.83",1
"46.95,-71.31",1
"34.11,-84.52",1
"30.62,-88.27",1
"40.35,-80.09",1
"40.35,-80.08",1
"33.99,-80.99",1
"40,-75.29",1
"42.31,-71.06",1
"38.79,-77.53",1
"39,-94.25",1
"37.37,-79.26",1
"35.79,-78.87",1
"44.14,-79.87",1
"40.44,-80.11",1
"33.82,-85.76",1
"40.06,-105.37",1
"36.98,-85.05",1
"39.91,-75.15",1
"39.91,-75.16",1
"39.56,-104.92",1
"33.61,-111.99",1
"33.65,-111.92",1
"38.42,-82.3",1
"41.74,-88.24",1
"42.17,-76.83",1
"39.37,-76.61",1
"45.53,-122.69",1
"30.27,-97.71",1
"40.69,-73.82",1
"46.82,-92.07",1
"40.03,-76.17",1
"40,-75.2",1
"34.54,-112.4",1
"42.72,-73.67",1
"39.45,-105.08",1
"40.95,-72.8",1
"42.34,-71.08",1
"42.43,-71.24",1
"39.96,-75.53",1
"-43.49,172.66",1
"47.52,-122.59",1
"43.85,-78.83",1
"-37.66,144.91",1
"36.8,-76.27",1
"34.1,-118.29",1
"38.91,-77.17",1
"42.53,-71.5",1
"40.77,-73.95",1
"33.2,-87.52",1
"42.79,-89.14",1
"37.76,-122.24",1
"36.72,-81.97",1
"34.2,-118.5",1
"40.45,-79.93",1
"38.91,-77",1
"33.69,-118.02",1
"42.98,-71.73",1
"40.11,-75.05",1
"35.21,-89.75",1
"41.14,-96.06",1
"38.79,-77.26",1
"41.25,-73.7",1
"27.07,-82.39",1
"40.72,-73.99",1
"37.31,-121.82",1
"33.68,-117.99",1
"33.64,-117.7",1
"42.39,-72.51",1
"44.04,-123.09",1
"42.38,-72.52",1
"40.7,-73.99",1
"29.16,-81.03",1
"45.53,-122.54",1
"33.96,-84.08",1
"29.51,-81.21",1
"40.24,-75.61",1
"39.67,-119.7",1
"39.63,-106.54",1
"34.44,-103.18",1
"37.46,-119.9",1
"42.88,-71.14",1
"47.67,-116.78",1
"3.03,101.61",1
"42.88,-85.61",1
"46.89,-100.69",1
"29.4,-98.69",1
"30.43,-84.32",1
"34.19,-118.14",1
"45.58,-121.16",1
"47.7,-122.32",1
"29.99,-90.22",1
"29.48,-95.21",1
"36.71,-119.68",1
"40,-105.25",1
"37.64,-84.77",1
"42.53,-92.47",1
"33.95,-118.14",1
"41.78,-88.17",1
"-37.88,145.05",1
"34.07,-118.38",1
"39.09,-108.46",1
"40.68,-73.95",1
"34.88,-82.08",1
"37.81,-122.25",1
"42.28,-87.95",1
"34.08,-118.17",1
"37.63,-77.6",1
"33.95,-83.9",1
"39.63,-79.95",1
"33.76,-117.85",1
"33.6,-117.91",1
"35.46,-106.06",1
"38.71,-78.16",1
"45.83,-119.29",1
"39.98,-75.87",1
"34.21,-118.24",1
"39.67,-75.74",1
"33.02,-117.27",1
"42.42,-76.46",1
"30.18,-95.55",1
"40.68,-73.98",1
"40.75,-73.77",1
"39.58,-104.93",1
"37.84,-122.11",1
"42.73,-84.48",1
"38.54,-121.47",1
"29.71,-95.39",1
"33.44,-117.64",1
"45.48,-122.63",1
"37.92,-122.07",1
"32.41,-81.77",1
"35.75,-82.6",1
"40.31,-112",1
"41.9,-87.63",1
"40.69,-73.96",1
"39.95,-82.82",1
"42.1,-86.48",1
"31.74,-93.1",1
"39.61,-105.14",1
"33.8,-117.88",1
"34,-118.41",1
"32.72,-97.36",1
"29.8,-95.36",1
"39.75,-104.99",1
"31.33,-85.82",1
"32.73,-117.1",1
"40.67,-73.97",1
"42.6,-114.49",1
"40.69,-89.59",1
"33.44,-117.65",1
"38.55,-121.78",1
"34.15,-118.39",1
"33.24,-111.85",1
"45.62,-122.5",1
"34.09,-118.11",1
"32.64,-116.96",1
"59.36,17.95",1
"41.93,-88.75",1
"40.63,-73.95",1
"32.97,-117.09",1
"35.48,-80.88",1
"32.62,-96.69",1
"45.49,9.02",1
"34.14,-84.53",1
"-6.23,106.81",1
"30.47,-89.16",1
"35.39,-120.85",1
"45.51,-122.74",1
"50.57,-113.84",1
"41.92,12.45",1
"42.02,-93.65",1
"35.29,-120.66",1
"46.3,6.02",1
"28.59,-81.31",1
"46.71,-92.09",1
"34.13,-118.06",1
"33.47,-117.68",1
"34.05,-118.36",1
"40.43,-74.2",1
"34.08,-118.35",1
"37.59,-122.39",1
"35.3,-83.2",1
"32.94,-117.15",1
"34.16,-118.49",1
"36.04,-115.22",1
"41.13,-96.06",1
"25.61,-80.35",1
"51.61,-3.97",1
"29.71,-95.34",1
"39.01,-77.01",1
"33.67,-86.81",1
"34.06,-84.59",1
"37.57,-120.87",1
"40.27,-111.65",1
"38.71,-121.29",1
"-33.03,-68.9",0
"29.5,-81.24",0
"32.68,-97.21",0
"33.36,-117.22",0
"33.78,-116.43",0
"33.98,-118.03",0
"35.15,-89.99",0
"37.38,-122.03",0
"40.06,-83.18",0
"40.66,-74.19",0
"40.74,-73.97",0
"40.92,-81.02",0
"41.35,-72.91",0
"41.74,-88.23",0
"41.82,-71.39",0
"42.3,-83.01",0
"42.37,-71.1",0
"42.95,-81.22",0
"42.99,-81.21",0
"43.09,-79.1",0
"43.12,-80.27",0
"43.26,-79.9",0
"43.53,-79.69",0
"43.61,-79.61",0
"43.65,-79.45",0
"43.66,-79.31",0
"43.7,-79.31",0
"43.74,-79.5",0
"43.75,-79.4",0
"43.77,-87.71",0
"43.81,-79.21",0
"43.82,-79.13",0
"43.88,-79.44",0
"43.89,-78.95",0
"44.09,-79.46",0
"44.21,-87.64",0
"44.59,-75.67",0
"44.64,-63.63",0
"44.65,-75.66",0
"44.69,-63.53",0
"44.74,-79.86",0
"45.13,-71.79",0
"45.28,-74.17",0
"45.38,-75.67",0
"45.43,-73.85",0
"45.48,-73.61",0
"45.57,-73.73",0
"45.62,-65.6",0
"45.8,-74.04",0
"46.09,-71.3",0
"46.57,-81.18",0
"46.73,-71.21",0
"46.85,-71.27",0
"47.17,-55.16",0
"47.63,-65.74",0
"48.4,-123.35",0
"48.78,-123.69",0
"49.05,-122.77",0
"49.15,-122.92",0
"49.19,-68.27",0
"49.2,-123.06",0
"49.21,-123.01",0
"49.24,-122.83",0
"49.26,-123.07",0
"49.78,-97.15",0
"49.83,-97.19",0
"49.83,-97.12",0
"49.86,-97.27",0
"49.94,-97.04",0
"49.95,-97.14",0
"50.23,-119.08",0
"50.26,-119.3",0
"50.88,-113.95",0
"50.89,-114.07",0
"50.99,-114.13",0
"51.06,-114.22",0
"51.11,-114.19",0
"51.15,-114.15",0
"52.16,-106.63",0
"52.29,-106.67",0
"53.25,-113.53",0
"53.26,-110",0
"53.45,-113.37",0
"53.57,-113.55",0
